Cód.,Abacate,,Abacaxi*,,Açaí,,Alfafa fenada,,Algodão arbóreo (em caroço),,Algodão herbáceo (em caroço),,Alho,,Amendoim (em casca),,Arroz (em casca),,Aveia (em grão),,Azeitona,,Banana (cacho),,Batata-doce,,Batata-inglesa,,Borracha (látex coagulado),,Borracha (látex líquido),,Cacau (em amêndoa),,Café (em grão) Total,,Café (em grão) Arábica,,Café (em grão) Canephora,,Caju,,Cana-de-açúcar,,Cana para forragem,,Caqui,,Castanha de caju,,Cebola,,Centeio (em grão),,Cevada (em grão),,Chá-da-índia (folha verde),,Coco-da-baía*,,Dendê (cacho de coco),,Erva-mate (folha verde),,Ervilha (em grão),,Fava (em grão),,Feijão (em grão),,Figo,,Fumo (em folha),,Girassol (em grão),,Goiaba,,Guaraná (semente),,Juta (fibra),,Laranja,,Limão,,Linho (semente),,Maçã,,Malva (fibra),,Mamão,,Mamona (baga),,Mandioca,,Manga,,Maracujá,,Marmelo,,Melancia,,Melão,,Milho (em grão),,Noz (fruto seco),,Palmito,,Pera,,Pêssego,,Pimenta-do-reino,,Rami (fibra),,Sisal ou agave (fibra),,Soja (em grão),,Sorgo (em grão),,Tangerina,,Tomate,,Trigo (em grão),,Triticale (em grão),,Tungue (fruto seco),,Urucum (semente),,Uva,ano
35045,446,Mil Reais,18,Mil Reais,-,Mil Reais,...,Mil Reais,-,Mil Reais,-,Mil Reais,23,Mil Reais,-,Mil Reais,5,Mil Reais,-,Mil Reais,-,Mil Reais,2858,Mil Reais,11174,Mil Reais,64421,Mil Reais,-,Mil Reais,...,Mil Reais,-,Mil Reais,25,Mil Reais,25,Mil Reais,-,Mil Reais,...,Mil Reais,-,Mil Reais,...,Mil Reais,34005,Mil Reais,-,Mil Reais,23975,Mil Reais,-,Mil Reais,-,Mil Reais,1381,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,22395,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,125,Mil Reais,-,Mil Reais,-,Mil Reais,4319,Mil Reais,489,Mil Reais,-,Mil Reais,1350,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,1042,Mil Reais,-,Mil Reais,1384,Mil Reais,-,Mil Reais,1035,Mil Reais,-,Mil Reais,115105,Mil Reais,-,Mil Reais,902,Mil Reais,256,Mil Reais,5045,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,48902,Mil Reais,-,Mil Reais,22998,Mil Reais,45942,Mil Reais,6397,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,163616,2016
35046,176,Mil Reais,-,Mil Reais,-,Mil Reais,...,Mil Reais,-,Mil Reais,-,Mil Reais,45,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,28,Mil Reais,1610,Mil Reais,86,Mil Reais,-,Mil Reais,-,Mil Reais,...,Mil Reais,-,Mil Reais,824,Mil Reais,824,Mil Reais,-,Mil Reais,...,Mil Reais,91811,Mil Reais,...,Mil Reais,3551,Mil Reais,-,Mil Reais,1843,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,6,Mil Reais,-,Mil Reais,5036,Mil Reais,333,Mil Reais,-,Mil Reais,-,Mil Reais,3135,Mil Reais,-,Mil Reais,-,Mil Reais,74112,Mil Reais,1619,Mil Reais,-,Mil Reais,98,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,8571,Mil Reais,428,Mil Reais,1284,Mil Reais,-,Mil Reais,6080,Mil Reais,-,Mil Reais,20979,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,2726,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,13009,Mil Reais,-,Mil Reais,9439,Mil Reais,11037,Mil Reais,1249,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,22445,2016
35047,295,Mil Reais,-,Mil Reais,-,Mil Reais,...,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,2,Mil Reais,-,Mil Reais,-,Mil Reais,526,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,...,Mil Reais,-,Mil Reais,160,Mil Reais,160,Mil Reais,-,Mil Reais,...,Mil Reais,121,Mil Reais,...,Mil Reais,13808,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,32,Mil Reais,-,Mil Reais,159,Mil Reais,2059,Mil Reais,-,Mil Reais,-,Mil Reais,1340,Mil Reais,-,Mil Reais,-,Mil Reais,2489,Mil Reais,67,Mil Reais,-,Mil Reais,274,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,2473,Mil Reais,90,Mil Reais,232,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,2660,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,4404,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,4906,Mil Reais,5290,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,63921,2016
35048,736,Mil Reais,-,Mil Reais,-,Mil Reais,...,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,27,Mil Reais,12,Mil Reais,-,Mil Reais,2426,Mil Reais,43,Mil Reais,5908,Mil Reais,-,Mil Reais,...,Mil Reais,-,Mil Reais,7035,Mil Reais,6991,Mil Reais,45,Mil Reais,...,Mil Reais,2043,Mil Reais,...,Mil Reais,14859,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,1469,Mil Reais,1933,Mil Reais,-,Mil Reais,-,Mil Reais,2423,Mil Reais,-,Mil Reais,-,Mil Reais,4618,Mil Reais,1261,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,1522,Mil Reais,712,Mil Reais,1339,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,41774,Mil Reais,-,Mil Reais,348,Mil Reais,-,Mil Reais,21269,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,5330,Mil Reais,-,Mil Reais,14887,Mil Reais,8120,Mil Reais,293,Mil Reais,576,Mil Reais,-,Mil Reais,-,Mil Reais,22370,2016
35049,-,Mil Reais,-,Mil Reais,-,Mil Reais,...,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,270,Mil Reais,10802,Mil Reais,811,Mil Reais,-,Mil Reais,-,Mil Reais,...,Mil Reais,-,Mil Reais,59,Mil Reais,59,Mil Reais,-,Mil Reais,...,Mil Reais,45,Mil Reais,...,Mil Reais,169,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,35,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,1323,Mil Reais,-,Mil Reais,-,Mil Reais,9,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,131,Mil Reais,-,Mil Reais,64,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,203,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,32,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,56,Mil Reais,1727,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,222,2016
35050,-,Mil Reais,-,Mil Reais,-,Mil Reais,...,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,10339,Mil Reais,240,Mil Reais,-,Mil Reais,4561,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,...,Mil Reais,-,Mil Reais,87,Mil Reais,87,Mil Reais,-,Mil Reais,...,Mil Reais,15375,Mil Reais,...,Mil Reais,582,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,70,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,194,Mil Reais,90,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,3000,Mil Reais,-,Mil Reais,759,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,3128,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,72,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,4355,Mil Reais,-,Mil Reais,452,Mil Reais,2072,Mil Reais,501,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,2016
35051,-,Mil Reais,-,Mil Reais,-,Mil Reais,...,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,30430,Mil Reais,-,Mil Reais,-,Mil Reais,2265,Mil Reais,25,Mil Reais,-,Mil Reais,-,Mil Reais,...,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,...,Mil Reais,772,Mil Reais,...,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,523,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,255,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,5132,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,826,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,166,Mil Reais,-,Mil Reais,703,Mil Reais,3889,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,109,2016
35052,-,Mil Reais,-,Mil Reais,-,Mil Reais,...,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,13,Mil Reais,-,Mil Reais,-,Mil Reais,1472,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,...,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,...,Mil Reais,587,Mil Reais,...,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,602,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,53,Mil Reais,-,Mil Reais,-,Mil Reais,416,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,232,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,1000,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,35,Mil Reais,78,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,2016
35053,-,Mil Reais,-,Mil Reais,-,Mil Reais,...,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,1027,Mil Reais,-,Mil Reais,176,Mil Reais,-,Mil Reais,...,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,...,Mil Reais,304,Mil Reais,...,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,831,Mil Reais,30,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,562,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,427,Mil Reais,-,Mil Reais,904,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,5836,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,257,Mil Reais,-,Mil Reais,398,Mil Reais,2823,Mil Reais,156,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,2016
35054,-,Mil Reais,-,Mil Reais,-,Mil Reais,...,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,5790,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,...,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,...,Mil Reais,-,Mil Reais,...,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,24,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,599,Mil Reais,-,Mil Reais,96,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,72,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,150,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,2016
35055,23,Mil Reais,567,Mil Reais,-,Mil Reais,...,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,8111,Mil Reais,-,Mil Reais,-,Mil Reais,907024,Mil Reais,112,Mil Reais,-,Mil Reais,387,Mil Reais,...,Mil Reais,-,Mil Reais,16,Mil Reais,11,Mil Reais,5,Mil Reais,...,Mil Reais,58,Mil Reais,...,Mil Reais,208,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,150,Mil Reais,952,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,686,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,1170,Mil Reais,-,Mil Reais,-,Mil Reais,5712,Mil Reais,529,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,22,Mil Reais,-,Mil Reais,9531,Mil Reais,-,Mil Reais,20015,Mil Reais,-,Mil Reais,146,Mil Reais,-,Mil Reais,776,Mil Reais,-,Mil Reais,61714,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,34249,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,2016
35056,-,Mil Reais,-,Mil Reais,-,Mil Reais,...,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,145690,Mil Reais,150,Mil Reais,-,Mil Reais,-,Mil Reais,...,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,...,Mil Reais,-,Mil Reais,...,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,108,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,1821,Mil Reais,-,Mil Reais,440,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,8334,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,2016
35057,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,2016
35058,-,Mil Reais,-,Mil Reais,-,Mil Reais,...,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,360,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,...,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,...,Mil Reais,-,Mil Reais,...,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,216,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,2016
35059,-,Mil Reais,-,Mil Reais,-,Mil Reais,...,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,...,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,...,Mil Reais,-,Mil Reais,...,Mil Reais,7616,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,483,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,225,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,552,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,2016
35060,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,Mil Reais,...,2016
35061,-,Mil Reais,-,Mil Reais,-,Mil Reais,...,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,1180,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,...,Mil Reais,-,Mil Reais,8,Mil Reais,8,Mil Reais,-,Mil Reais,...,Mil Reais,13,Mil Reais,...,Mil Reais,80,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,141,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,56,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,2016
35062,-,Mil Reais,-,Mil Reais,-,Mil Reais,...,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,530,Mil Reais,4752,Mil Reais,-,Mil Reais,...,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,...,Mil Reais,-,Mil Reais,...,Mil Reais,57676,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,733,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,2951,Mil Reais,-,Mil Reais,-,Mil Reais,110,Mil Reais,99,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,6893,Mil Reais,-,Mil Reais,1191,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,759,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,4464,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,12226,Mil Reais,22431,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,81,2016
35063,-,Mil Reais,-,Mil Reais,-,Mil Reais,...,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,...,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,...,Mil Reais,-,Mil Reais,...,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,7,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,2016
25014,-,Mil Reais,-,Mil Reais,-,Mil Reais,...,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,385,Mil Reais,1635,Mil Reais,467,Mil Reais,-,Mil Reais,...,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,...,Mil Reais,-,Mil Reais,...,Mil Reais,-,Mil Reais,34,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,639,Mil Reais,1205,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,15,Mil Reais,-,Mil Reais,-,Mil Reais,25,Mil Reais,287,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,995,Mil Reais,164,Mil Reais,80,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,250,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,202,Mil Reais,-,Mil Reais,-,Mil Reais,1344,Mil Reais,300,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,2015
